"nuts2_code","country_code","year","fertility","poverty","family_exp"
"ITH2","IT",2019,1.42,11.4,3556.83
"ITH3","IT",2019,1.29,10.3,3556.83
"ITH4","IT",2019,1.25,13.5,3556.83
"ITH5","IT",2019,1.3,14,3556.83
"ITI1","IT",2019,1.21,18.4,3556.83
"ITI2","IT",2019,1.2,12.3,3556.83
"ITI3","IT",2019,1.19,18.5,3556.83
"ITI4","IT",2019,1.18,24.1,3556.83
"LT01","LT",2017,1.49406,23.1,79.49
"LT02","LT",2017,1.59857,32.4,79.49
"LT01","LT",2018,1.48992,22.2,80.95
"LT02","LT",2018,1.54059,31.1,80.95
"LT01","LT",2019,1.35689,20.2,83.03
"LT02","LT",2019,1.46291,27.6,83.03
"NL11","NL",2017,1.45,21.8,0
"NL12","NL",2017,1.77,17.7,0
"NL13","NL",2017,1.77,16.8,0
"NL21","NL",2017,1.72,16.4,0
"NL22","NL",2017,1.7,15.2,0
"NL23","NL",2017,1.72,17.4,0
"NL31","NL",2017,1.68,14.9,0
"NL32","NL",2017,1.52,16.7,0
"NL33","NL",2017,1.64,19.3,0
"NL34","NL",2017,1.76,12.7,0
"NL41","NL",2017,1.61,14.1,0
"NL42","NL",2017,1.48,15.8,0
"NL11","NL",2018,1.39,22.1,0
"NL12","NL",2018,1.71,16.3,0
"NL13","NL",2018,1.68,14.8,0
"NL21","NL",2018,1.69,15.7,0
"NL22","NL",2018,1.66,15.2,0
"NL23","NL",2018,1.78,15.6,0
"NL31","NL",2018,1.63,13.5,0
"NL32","NL",2018,1.49,17.2,0
"NL33","NL",2018,1.61,19.6,0
"NL34","NL",2018,1.72,14,0
"NL41","NL",2018,1.58,13.4,0
"NL42","NL",2018,1.45,16.9,0
"NL11","NL",2019,1.41,23.9,0
"NL12","NL",2019,1.75,16.5,0
"NL13","NL",2019,1.73,14.7,0
"NL21","NL",2019,1.68,15.6,0
"NL22","NL",2019,1.65,14.6,0
"NL23","NL",2019,1.77,16.2,0
"NL31","NL",2019,1.62,15.1,0
"NL32","NL",2019,1.46,17,0
"NL33","NL",2019,1.6,19.4,0
"NL34","NL",2019,1.73,14.8,0
"NL41","NL",2019,1.55,13.8,0
"NL42","NL",2019,1.43,15.5,0
"NO01","NO",2017,1.54,15.6,2022.69
"NO02","NO",2017,1.57,14.9,2022.69
"NO03","NO",2017,1.6,12.7,2022.69
"NO04","NO",2017,1.77,14.6,2022.69
"NO05","NO",2017,1.7,17.2,2022.69
"NO06","NO",2017,1.63,17.1,2022.69
"NO07","NO",2017,1.59,17.1,2022.69
"NO01","NO",2018,1.5,16.4,1955.09
"NO02","NO",2018,1.51,15.1,1955.09
"NO03","NO",2018,1.56,13.6,1955.09
"NO04","NO",2018,1.68,17.5,1955.09
"NO05","NO",2018,1.64,14.7,1955.09
"NO06","NO",2018,1.53,15,1955.09
"NO07","NO",2018,1.54,16.8,1955.09
"NO01","NO",2019,1.47,16.2,1972.52
"NO02","NO",2019,1.48,19.7,1972.52
"NO03","NO",2019,1.53,14.5,1972.52
"NO04","NO",2019,1.64,17.4,1972.52
"NO05","NO",2019,1.6,13.2,1972.52
"NO06","NO",2019,1.52,14.4,1972.52
"NO07","NO",2019,1.49,16.2,1972.52
"PL21","PL",2019,1.51,18.1,318.03
"PL22","PL",2019,1.38,13,318.03
"PL41","PL",2019,1.55,17.3,318.03
"PL42","PL",2019,1.32,16.5,318.03
"PL43","PL",2019,1.35,14.8,318.03
"PL51","PL",2019,1.38,14.1,318.03
"PL52","PL",2019,1.33,17.8,318.03
"PL61","PL",2019,1.39,22.2,318.03
"PL62","PL",2019,1.35,23.7,318.03
"PL63","PL",2019,1.62,15,318.03
"PL71","PL",2019,1.36,17.1,318.03
"PL72","PL",2019,1.26,20.3,318.03
"PL81","PL",2019,1.34,28.5,318.03
"PL82","PL",2019,1.38,22.1,318.03
"PL84","PL",2019,1.42,20.5,318.03
"PL91","PL",2019,1.6,12.9,318.03
"PL92","PL",2019,1.51,21.1,318.03
"PT11","PT",2018,1.27667,23,622.82
"PT15","PT",2018,1.64886,23.2,622.82
"PT16","PT",2018,1.34243,22.8,622.82
"PT17","PT",2018,1.62063,16.5,622.82
"PT18","PT",2018,1.50266,21.1,622.82
"PT20","PT",2018,1.39402,36.5,622.82
"PT30","PT",2018,1.30193,31.9,622.82
"PT11","PT",2019,1.28793,22.3,671.37
"PT15","PT",2019,1.67784,22.7,671.37
"PT16","PT",2019,1.36295,20.5,671.37
"PT17","PT",2019,1.62614,17.5,671.37
"PT18","PT",2019,1.54728,21.6,671.37
"PT20","PT",2019,1.35461,36.7,671.37
"PT30","PT",2019,1.3177,32,671.37
"RO11","RO",2017,1.7,35.6,161.58
"RO12","RO",2017,1.88,29.7,161.58
"RO21","RO",2017,2.16,49.6,161.58
"RO22","RO",2017,1.89,52.4,161.58
"RO31","RO",2017,1.74,50.2,161.58
"RO32","RO",2017,1.52,31.8,161.58
"RO41","RO",2017,1.63,52.5,161.58
"RO42","RO",2017,1.58,31.8,161.58
"RO11","RO",2018,1.69,28.8,195.73
"RO12","RO",2018,1.84,27.6,195.73
"RO21","RO",2018,2.09,49.9,195.73
"RO22","RO",2018,1.84,50.3,195.73
"RO31","RO",2018,1.74,45.6,195.73
"RO32","RO",2018,1.53,28.2,195.73
"RO41","RO",2018,1.66,47.4,195.73
"RO42","RO",2018,1.6,24.2,195.73
"RO11","RO",2019,1.69,23.4,224.32
"RO12","RO",2019,1.85,28.2,224.32
"RO21","RO",2019,2.14,49.2,224.32
"RO22","RO",2019,1.84,49.5,224.32
"RO31","RO",2019,1.76,43.1,224.32
"RO32","RO",2019,1.55,21.7,224.32
"RO41","RO",2019,1.64,42.2,224.32
"RO42","RO",2019,1.58,24,224.32
"SE11","SE",2017,1.71,14.1,3227.08
"SE12","SE",2017,1.8,16.7,3227.08
"SE21","SE",2017,1.91,14,3227.08
"SE22","SE",2017,1.78,21.9,3227.08
"SE23","SE",2017,1.76,18.2,3227.08
"SE31","SE",2017,1.89,20.3,3227.08
"SE32","SE",2017,1.9,16.7,3227.08
"SE33","SE",2017,1.73,15.3,3227.08
"SE11","SE",2018,1.66,13.6,3263.26
"SE12","SE",2018,1.76,16.5,3263.26
"SE21","SE",2018,1.88,16.9,3263.26
"SE22","SE",2018,1.76,26.2,3263.26
"SE23","SE",2018,1.74,16.6,3263.26
"SE31","SE",2018,1.89,19.5,3263.26
"SE32","SE",2018,1.9,18.4,3263.26
"SE33","SE",2018,1.69,17.4,3263.26
"SE11","SE",2019,1.61,14.5,3252.78
"SE12","SE",2019,1.72,18.4,3252.78
"SE21","SE",2019,1.83,16.3,3252.78
"SE22","SE",2019,1.72,24.7,3252.78
"SE23","SE",2019,1.71,18.7,3252.78
"SE31","SE",2019,1.78,18.2,3252.78
"SE32","SE",2019,1.82,23.6,3252.78
"SE33","SE",2019,1.7,16.3,3252.78
"SI03","SI",2018,1.64,17.3,49.92
"SI04","SI",2018,1.58,13.3,49.92
"SI03","SI",2019,1.68,16.3,53.22
"SI04","SI",2019,1.55,10.8,53.22
"SK01","SK",2017,1.66,9.9,198.41
"SK02","SK",2017,1.34,12.9,198.41
"SK03","SK",2017,1.45,17.5,198.41
"SK04","SK",2017,1.65,20.1,198.41
"SK01","SK",2018,1.7,7.3,180.98
"SK02","SK",2018,1.35,10.7,180.98
"SK03","SK",2018,1.48,18.6,180.98
"SK04","SK",2018,1.66,20.6,180.98
"SK01","SK",2019,1.65,6.8,286.03
"SK02","SK",2019,1.4,10.2,286.03
"SK03","SK",2019,1.49,19.3,286.03
"SK04","SK",2019,1.69,19.7,286.03
"AL01","AL",2019,1.59,55.4,27.51
"AL02","AL",2019,1.28,49.2,27.51
"AL03","AL",2019,1.23,48.4,27.51
"BG31","BG",2017,1.85291,47.4,197.14
"BG32","BG",2017,1.71635,43,197.14
"BG33","BG",2017,1.68931,40.4,197.14
"BG34","BG",2017,2.10908,39.9,197.14
"BG41","BG",2017,1.45777,26,197.14
"BG42","BG",2017,1.79732,45,197.14
"BG31","BG",2018,1.88775,42,212.81
"BG32","BG",2018,1.75067,34.5,212.81
"BG33","BG",2018,1.73954,34.5,212.81
"BG34","BG",2018,2.10184,36.2,212.81
"BG41","BG",2018,1.46803,22.8,212.81
"BG42","BG",2018,1.83131,39.2,212.81
"BG31","BG",2019,1.90808,41.6,228.5
"BG32","BG",2019,1.77018,37.6,228.5
"BG33","BG",2019,1.83009,33.7,228.5
"BG34","BG",2019,2.15573,37.9,228.5
"BG41","BG",2019,1.53127,22.7,228.5
"BG42","BG",2019,1.87979,38.1,228.5
"CH01","CH",2017,1.52,20.4,996.35
"CH02","CH",2017,1.53,19.7,996.35
"CH03","CH",2017,1.52,17.3,996.35
"CH04","CH",2017,1.5,14.3,996.35
"CH05","CH",2017,1.54,17.9,996.35
"CH06","CH",2017,1.56,13.6,996.35
"CH07","CH",2017,1.37,34,996.35
"CH01","CH",2018,1.51,21.2,1001.59
"CH02","CH",2018,1.53,19.1,1001.59
"CH03","CH",2018,1.51,18.2,1001.59
"CH04","CH",2018,1.47,11.9,1001.59
"CH05","CH",2018,1.59,17.7,1001.59
"CH06","CH",2018,1.59,12.5,1001.59
"CH07","CH",2018,1.28,30.2,1001.59
"CH01","CH",2019,1.47,26.1,1058.85
"CH02","CH",2019,1.5,21.1,1058.85
"CH03","CH",2019,1.5,18.8,1058.85
"CH04","CH",2019,1.42,13.1,1058.85
"CH05","CH",2019,1.53,17.2,1058.85
"CH06","CH",2019,1.54,14.2,1058.85
"CH07","CH",2019,1.26,26.7,1058.85
"CZ01","CZ",2017,1.55,9.8,331.34
"CZ02","CZ",2017,1.79,11,331.34
"CZ03","CZ",2017,1.7,9.3,331.34
"CZ04","CZ",2017,1.67,16.1,331.34
"CZ05","CZ",2017,1.7,10.1,331.34
"CZ06","CZ",2017,1.73,11,331.34
"CZ07","CZ",2017,1.67,11.2,331.34
"CZ08","CZ",2017,1.6,19.7,331.34
"CZ01","CZ",2018,1.56,8.3,370.65
"CZ02","CZ",2018,1.74,9.4,370.65
"CZ03","CZ",2018,1.72,9.4,370.65
"CZ04","CZ",2018,1.66,17,370.65
"CZ05","CZ",2018,1.74,11.6,370.65
"CZ06","CZ",2018,1.76,11.3,370.65
"CZ07","CZ",2018,1.71,12.5,370.65
"CZ08","CZ",2018,1.68,16,370.65
"CZ01","CZ",2019,1.52,7.7,397.47
"CZ02","CZ",2019,1.76,9.6,397.47
"CZ03","CZ",2019,1.72,9.3,397.47
"CZ04","CZ",2019,1.71,19.7,397.47
"CZ05","CZ",2019,1.76,12.4,397.47
"CZ06","CZ",2019,1.77,11.9,397.47
"CZ07","CZ",2019,1.67,12.8,397.47
"CZ08","CZ",2019,1.66,15.1,397.47
"DK01","DK",2017,1.67,18.9,1432.05
"DK02","DK",2017,1.83,17.9,1432.05
"DK03","DK",2017,1.82,17.6,1432.05
"DK04","DK",2017,1.83,16,1432.05
"DK05","DK",2017,1.81,18.4,1432.05
"DK01","DK",2018,1.65,19.6,1462.33
"DK02","DK",2018,1.83,16.8,1462.33
"DK03","DK",2018,1.78,15.7,1462.33
"DK04","DK",2018,1.81,15.8,1462.33
"DK05","DK",2018,1.77,19.2,1462.33
"DK01","DK",2019,1.66,18.2,1489.13
"DK02","DK",2019,1.76,14.3,1489.13
"DK03","DK",2019,1.73,18.1,1489.13
"DK04","DK",2019,1.75,17,1489.13
"DK05","DK",2019,1.75,17.7,1489.13
"EL30","EL",2018,1.36,27,196.9
"EL41","EL",2018,1.63,31.9,196.9
"EL42","EL",2018,1.54,31.6,196.9
"EL43","EL",2018,1.52,34.8,196.9
"EL51","EL",2018,1.32,33.5,196.9
"EL52","EL",2018,1.28,29.3,196.9
"EL53","EL",2018,1.26,36.5,196.9
"EL54","EL",2018,1.22,31.1,196.9
"EL61","EL",2018,1.32,32.9,196.9
"EL62","EL",2018,1.6,26.2,196.9
"EL63","EL",2018,1.29,41.1,196.9
"EL64","EL",2018,1.23,28.7,196.9
"EL65","EL",2018,1.35,29.2,196.9
"EL30","EL",2019,1.35,24.5,200.36
"EL41","EL",2019,1.6,30.7,200.36
"EL42","EL",2019,1.62,30.1,200.36
"EL43","EL",2019,1.54,30.5,200.36
"EL51","EL",2019,1.3,34,200.36
"EL52","EL",2019,1.27,30.6,200.36
"EL53","EL",2019,1.26,33.6,200.36
"EL54","EL",2019,1.24,26.8,200.36
"EL61","EL",2019,1.28,28.3,200.36
"EL62","EL",2019,1.55,22.3,200.36
"EL63","EL",2019,1.32,39.8,200.36
"EL64","EL",2019,1.12,28.3,200.36
"EL65","EL",2019,1.32,35.1,200.36
"ES11","ES",2017,1.11971,23,1956.57
"ES12","ES",2017,1.0277,17.8,1956.57
"ES13","ES",2017,1.16135,20.5,1956.57
"ES21","ES",2017,1.3205,15,1956.57
"ES22","ES",2017,1.4463,13.2,1956.57
"ES23","ES",2017,1.33934,13.9,1956.57
"ES24","ES",2017,1.32689,16.2,1956.57
"ES30","ES",2017,1.31942,21.7,1956.57
"ES41","ES",2017,1.14147,19.2,1956.57
"ES42","ES",2017,1.30795,34.9,1956.57
"ES43","ES",2017,1.28931,44.9,1956.57
"ES51","ES",2017,1.36858,20.2,1956.57
"ES52","ES",2017,1.29225,31.9,1956.57
"ES53","ES",2017,1.24946,25.2,1956.57
"ES61","ES",2017,1.35638,39,1956.57
"ES62","ES",2017,1.54678,35.6,1956.57
"ES63","ES",2017,1.79543,46.9,1956.57
"ES64","ES",2017,2.2558,30.2,1956.57
"ES70","ES",2017,1.07193,39.9,1956.57
"ES11","ES",2018,1.04073,24.1,1915.66
"ES12","ES",2018,1.02771,21.8,1915.66
"ES13","ES",2018,1.11039,24.4,1915.66
"ES21","ES",2018,1.27534,12.2,1915.66
"ES22","ES",2018,1.37788,13.1,1915.66
"ES23","ES",2018,1.23376,19.1,1915.66
"ES24","ES",2018,1.28449,17.8,1915.66
"ES30","ES",2018,1.26087,20.9,1915.66
"ES41","ES",2018,1.14267,19.8,1915.66
"ES42","ES",2018,1.26129,33.4,1915.66
"ES43","ES",2018,1.21358,43.7,1915.66
"ES51","ES",2018,1.30934,18.9,1915.66
"ES52","ES",2018,1.23939,30.7,1915.66
"ES53","ES",2018,1.24665,17.3,1915.66
"ES61","ES",2018,1.31519,41.7,1915.66
"ES62","ES",2018,1.52629,33.2,1915.66
"ES63","ES",2018,1.68002,48.9,1915.66
"ES64","ES",2018,2.26992,23.5,1915.66
"ES70","ES",2018,1.00946,39.2,1915.66
"ES11","ES",2019,1.01814,24.2,2598.04
"ES12","ES",2019,0.95664,25,2598.04
"ES13","ES",2019,1.06379,19.8,2598.04
"ES21","ES",2019,1.24932,15,2598.04
"ES22","ES",2019,1.38361,12.4,2598.04
"ES23","ES",2019,1.30172,15.8,2598.04
"ES24","ES",2019,1.25335,20.5,2598.04
"ES30","ES",2019,1.21957,20.2,2598.04
"ES41","ES",2019,1.12497,16.8,2598.04
"ES42","ES",2019,1.24287,31,2598.04
"ES43","ES",2019,1.2167,36.9,2598.04
"ES51","ES",2019,1.26909,18.8,2598.04
"ES52","ES",2019,1.23134,28.2,2598.04
"ES53","ES",2019,1.17358,16.5,2598.04
"ES61","ES",2019,1.30586,39.3,2598.04
"ES62","ES",2019,1.49064,33.4,2598.04
"ES63","ES",2019,1.48046,49,2598.04
"ES64","ES",2019,2.0991,39.7,2598.04
"ES70","ES",2019,0.96995,38.3,2598.04
"FI1B","FI",2017,1.38,12,1106.63
"FI1C","FI",2017,1.47,16.1,1106.63
"FI1D","FI",2017,1.63,17.9,1106.63
"FI1B","FI",2018,1.33,11.1,1088.05
"FI1C","FI",2018,1.36,17.1,1088.05
"FI1D","FI",2018,1.53,20.3,1088.05
"FI1B","FI",2019,1.28,9.4,1071.6
"FI1C","FI",2019,1.3,14.7,1071.6
"FI1D","FI",2019,1.44,17.8,1071.6
"HR03","HR",2017,1.39,21.6,119.03
"HR04","HR",2017,1.43,24.8,119.03
"HR03","HR",2018,1.43,21.2,129.8
"HR04","HR",2018,1.49,22.6,129.8
"HR03","HR",2019,1.42,19.4,136.52
"HR04","HR",2019,1.49,21.6,136.52
"HU21","HU",2017,1.55,20.1,179.47
"HU22","HU",2017,1.46,19.9,179.47
"HU23","HU",2017,1.55,30.4,179.47
"HU31","HU",2017,1.82,36.4,179.47
"HU32","HU",2017,1.7,28.4,179.47
"HU33","HU",2017,1.56,26.4,179.47
"HU11","HU",2018,1.21,16.5,191.98
"HU12","HU",2018,1.6,14.3,191.98
"HU21","HU",2018,1.52,15.2,191.98
"HU22","HU",2018,1.47,12.4,191.98
"HU23","HU",2018,1.57,26.7,191.98
"HU31","HU",2018,1.84,31.3,191.98
"HU32","HU",2018,1.69,27.1,191.98
"HU33","HU",2018,1.55,22.2,191.98
"HU11","HU",2019,1.19,17.1,204.71
"HU12","HU",2019,1.63,20.2,204.71
"HU21","HU",2019,1.55,12.1,204.71
"HU22","HU",2019,1.48,17,204.71
"HU23","HU",2019,1.58,25,204.71
"HU31","HU",2019,1.83,26.7,204.71
"HU32","HU",2019,1.73,26,204.71
"HU33","HU",2019,1.55,16.5,204.71
"IE04","IE",2017,1.88,25.9,268.91
"IE05","IE",2017,1.84,24,268.91
"IE06","IE",2017,1.7,20.2,268.91
"IE04","IE",2018,1.89,25.2,277.68
"IE05","IE",2018,1.85,22.6,277.68
"IE06","IE",2018,1.66,17.9,277.68
"IE04","IE",2019,1.87,26.4,281.27
"IE05","IE",2019,1.76,21,281.27
"IE06","IE",2019,1.64,17.4,281.27
"ITC1","IT",2017,1.34908,18.4,3425
"ITC2","IT",2017,1.35592,17.2,3425
"ITC3","IT",2017,1.29024,19,3425
"ITC4","IT",2017,1.40535,16.9,3425
"ITF1","IT",2017,1.25286,28.2,3425
"ITF2","IT",2017,1.20144,35,3425
"ITF3","IT",2017,1.36197,43,3425
"ITF4","IT",2017,1.25093,36.7,3425
"ITF5","IT",2017,1.20013,31.9,3425
"ITF6","IT",2017,1.30506,43.9,3425
"ITG1","IT",2017,1.37181,48.9,3425
"ITG2","IT",2017,1.07838,37.2,3425
"ITH1","IT",2017,1.74689,6.3,3425
"ITH2","IT",2017,1.4863,17.1,3425
"ITH3","IT",2017,1.36698,13,3425
"ITH4","IT",2017,1.31574,13.1,3425
"ITH5","IT",2017,1.36091,15,3425
"ITI1","IT",2017,1.29473,17.4,3425
"ITI2","IT",2017,1.25818,16.1,3425
"ITI3","IT",2017,1.26097,20.9,3425
"ITI4","IT",2017,1.30127,26.7,3425
"ITC1","IT",2018,1.29684,18.4,3745
"ITC2","IT",2018,1.38873,13.1,3745
"ITC3","IT",2018,1.24387,18.1,3745
"ITC4","IT",2018,1.36258,14.9,3745
"ITF1","IT",2018,1.2048,25.8,3745
"ITF2","IT",2018,1.10607,25,3745
"ITF3","IT",2018,1.32915,48.9,3745
"ITF4","IT",2018,1.23363,35.8,3745
"ITF5","IT",2018,1.1411,35.2,3745
"ITF6","IT",2018,1.2891,40.7,3745
"ITG1","IT",2018,1.37221,49.5,3745
"ITG2","IT",2018,1.03521,33.6,3745
"ITH1","IT",2018,1.72907,12.7,3745
"ITH2","IT",2018,1.4505,18.8,3745
"ITH3","IT",2018,1.34451,13.2,3745
"ITH4","IT",2018,1.28507,12.2,3745
"ITH5","IT",2018,1.348,14,3745
"ITI1","IT",2018,1.2608,17.9,3745
"ITI2","IT",2018,1.22402,17,3745
"ITI3","IT",2018,1.22736,16.1,3745
"ITI4","IT",2018,1.25317,25.7,3745
"ITC1","IT",2019,1.27,16.3,3697
"ITC2","IT",2019,1.31,8.6,3697
"ITC3","IT",2019,1.21,17.5,3697
"ITC4","IT",2019,1.33,16.6,3697
"ITF1","IT",2019,1.17,24.4,3697
"ITF2","IT",2019,1.15,33.7,3697
"ITF3","IT",2019,1.31,48.2,3697
"ITF4","IT",2019,1.2,37,3697
"ITF5","IT",2019,1.15,33,3697
"ITF6","IT",2019,1.26,34.8,3697
"ITG1","IT",2019,1.33,45.4,3697
"ITG2","IT",2019,1,27.4,3697
"ITH1","IT",2019,1.71,10.4,3697
"ITH2","IT",2019,1.42,11.4,3697
"ITH3","IT",2019,1.29,10.3,3697
"ITH4","IT",2019,1.25,13.5,3697
"ITH5","IT",2019,1.3,14,3697
"ITI1","IT",2019,1.21,18.4,3697
"ITI2","IT",2019,1.2,12.3,3697
"ITI3","IT",2019,1.19,18.5,3697
"ITI4","IT",2019,1.18,24.1,3697
"LT01","LT",2017,1.49406,23.1,84.02
"LT02","LT",2017,1.59857,32.4,84.02
"LT01","LT",2018,1.48992,22.2,88.51
"LT02","LT",2018,1.54059,31.1,88.51
"LT01","LT",2019,1.35689,20.2,93.94
"LT02","LT",2019,1.46291,27.6,93.94
"NL11","NL",2017,1.45,21.8,0
"NL12","NL",2017,1.77,17.7,0
"NL13","NL",2017,1.77,16.8,0
"NL21","NL",2017,1.72,16.4,0
"NL22","NL",2017,1.7,15.2,0
"NL23","NL",2017,1.72,17.4,0
"NL31","NL",2017,1.68,14.9,0
"NL32","NL",2017,1.52,16.7,0
"NL33","NL",2017,1.64,19.3,0
"NL34","NL",2017,1.76,12.7,0
"NL41","NL",2017,1.61,14.1,0
"NL42","NL",2017,1.48,15.8,0
"NL11","NL",2018,1.39,22.1,0
"NL12","NL",2018,1.71,16.3,0
"NL13","NL",2018,1.68,14.8,0
"NL21","NL",2018,1.69,15.7,0
"NL22","NL",2018,1.66,15.2,0
"NL23","NL",2018,1.78,15.6,0
"NL31","NL",2018,1.63,13.5,0
"NL32","NL",2018,1.49,17.2,0
"NL33","NL",2018,1.61,19.6,0
"NL34","NL",2018,1.72,14,0
"NL41","NL",2018,1.58,13.4,0
"NL42","NL",2018,1.45,16.9,0
"NL11","NL",2019,1.41,23.9,0
"NL12","NL",2019,1.75,16.5,0
"NL13","NL",2019,1.73,14.7,0
"NL21","NL",2019,1.68,15.6,0
"NL22","NL",2019,1.65,14.6,0
"NL23","NL",2019,1.77,16.2,0
"NL31","NL",2019,1.62,15.1,0
"NL32","NL",2019,1.46,17,0
"NL33","NL",2019,1.6,19.4,0
"NL34","NL",2019,1.73,14.8,0
"NL41","NL",2019,1.55,13.8,0
"NL42","NL",2019,1.43,15.5,0
"NO01","NO",2017,1.54,15.6,2040.31
"NO02","NO",2017,1.57,14.9,2040.31
"NO03","NO",2017,1.6,12.7,2040.31
"NO04","NO",2017,1.77,14.6,2040.31
"NO05","NO",2017,1.7,17.2,2040.31
"NO06","NO",2017,1.63,17.1,2040.31
"NO07","NO",2017,1.59,17.1,2040.31
"NO01","NO",2018,1.5,16.4,1971.99
"NO02","NO",2018,1.51,15.1,1971.99
"NO03","NO",2018,1.56,13.6,1971.99
"NO04","NO",2018,1.68,17.5,1971.99
"NO05","NO",2018,1.64,14.7,1971.99
"NO06","NO",2018,1.53,15,1971.99
"NO07","NO",2018,1.54,16.8,1971.99
"NO01","NO",2019,1.47,16.2,1992.23
"NO02","NO",2019,1.48,19.7,1992.23
"NO03","NO",2019,1.53,14.5,1992.23
"NO04","NO",2019,1.64,17.4,1992.23
"NO05","NO",2019,1.6,13.2,1992.23
"NO06","NO",2019,1.52,14.4,1992.23
"NO07","NO",2019,1.49,16.2,1992.23
"PL21","PL",2019,1.51,18.1,326.74
"PL22","PL",2019,1.38,13,326.74
"PL41","PL",2019,1.55,17.3,326.74
"PL42","PL",2019,1.32,16.5,326.74
"PL43","PL",2019,1.35,14.8,326.74
"PL51","PL",2019,1.38,14.1,326.74
"PL52","PL",2019,1.33,17.8,326.74
"PL61","PL",2019,1.39,22.2,326.74
"PL62","PL",2019,1.35,23.7,326.74
"PL63","PL",2019,1.62,15,326.74
"PL71","PL",2019,1.36,17.1,326.74
"PL72","PL",2019,1.26,20.3,326.74
"PL81","PL",2019,1.34,28.5,326.74
"PL82","PL",2019,1.38,22.1,326.74
"PL84","PL",2019,1.42,20.5,326.74
"PL91","PL",2019,1.6,12.9,326.74
"PL92","PL",2019,1.51,21.1,326.74
"PT11","PT",2018,1.27667,23,652.72
"PT15","PT",2018,1.64886,23.2,652.72
"PT16","PT",2018,1.34243,22.8,652.72
"PT17","PT",2018,1.62063,16.5,652.72
"PT18","PT",2018,1.50266,21.1,652.72
"PT20","PT",2018,1.39402,36.5,652.72
"PT30","PT",2018,1.30193,31.9,652.72
"PT11","PT",2019,1.28793,22.3,710.71
"PT15","PT",2019,1.67784,22.7,710.71
"PT16","PT",2019,1.36295,20.5,710.71
"PT17","PT",2019,1.62614,17.5,710.71
"PT18","PT",2019,1.54728,21.6,710.71
"PT20","PT",2019,1.35461,36.7,710.71
"PT30","PT",2019,1.3177,32,710.71
"RO11","RO",2017,1.7,35.6,166.08
"RO12","RO",2017,1.88,29.7,166.08
"RO21","RO",2017,2.16,49.6,166.08
"RO22","RO",2017,1.89,52.4,166.08
"RO31","RO",2017,1.74,50.2,166.08
"RO32","RO",2017,1.52,31.8,166.08
"RO41","RO",2017,1.63,52.5,166.08
"RO42","RO",2017,1.58,31.8,166.08
"RO11","RO",2018,1.69,28.8,207.18
"RO12","RO",2018,1.84,27.6,207.18
"RO21","RO",2018,2.09,49.9,207.18
"RO22","RO",2018,1.84,50.3,207.18
"RO31","RO",2018,1.74,45.6,207.18
"RO32","RO",2018,1.53,28.2,207.18
"RO41","RO",2018,1.66,47.4,207.18
"RO42","RO",2018,1.6,24.2,207.18
"RO11","RO",2019,1.69,23.4,246.88
"RO12","RO",2019,1.85,28.2,246.88
"RO21","RO",2019,2.14,49.2,246.88
"RO22","RO",2019,1.84,49.5,246.88
"RO31","RO",2019,1.76,43.1,246.88
"RO32","RO",2019,1.55,21.7,246.88
"RO41","RO",2019,1.64,42.2,246.88
"RO42","RO",2019,1.58,24,246.88
"SE11","SE",2017,1.71,14.1,3251.96
"SE12","SE",2017,1.8,16.7,3251.96
"SE21","SE",2017,1.91,14,3251.96
"SE22","SE",2017,1.78,21.9,3251.96
"SE23","SE",2017,1.76,18.2,3251.96
"SE31","SE",2017,1.89,20.3,3251.96
"SE32","SE",2017,1.9,16.7,3251.96
"SE33","SE",2017,1.73,15.3,3251.96
"SE11","SE",2018,1.66,13.6,3181.81
"SE12","SE",2018,1.76,16.5,3181.81
"SE21","SE",2018,1.88,16.9,3181.81
"SE22","SE",2018,1.76,26.2,3181.81
"SE23","SE",2018,1.74,16.6,3181.81
"SE31","SE",2018,1.89,19.5,3181.81
"SE32","SE",2018,1.9,18.4,3181.81
"SE33","SE",2018,1.69,17.4,3181.81
"SE11","SE",2019,1.61,14.5,3144.46
"SE12","SE",2019,1.72,18.4,3144.46
"SE21","SE",2019,1.83,16.3,3144.46
"SE22","SE",2019,1.72,24.7,3144.46
"SE23","SE",2019,1.71,18.7,3144.46
"SE31","SE",2019,1.78,18.2,3144.46
"SE32","SE",2019,1.82,23.6,3144.46
"SE33","SE",2019,1.7,16.3,3144.46
"SI03","SI",2018,1.64,17.3,51.88
"SI04","SI",2018,1.58,13.3,51.88
"SI03","SI",2019,1.68,16.3,56.33
"SI04","SI",2019,1.55,10.8,56.33
"SK01","SK",2017,1.66,9.9,200.84
"SK02","SK",2017,1.34,12.9,200.84
"SK03","SK",2017,1.45,17.5,200.84
"SK04","SK",2017,1.65,20.1,200.84
"SK01","SK",2018,1.7,7.3,186.75
"SK02","SK",2018,1.35,10.7,186.75
"SK03","SK",2018,1.48,18.6,186.75
"SK04","SK",2018,1.66,20.6,186.75
"SK01","SK",2019,1.65,6.8,301.68
"SK02","SK",2019,1.4,10.2,301.68
"SK03","SK",2019,1.49,19.3,301.68
"SK04","SK",2019,1.69,19.7,301.68
"AL01","AL",2019,1.59,55.4,8.7
"AL02","AL",2019,1.28,49.2,8.7
"AL03","AL",2019,1.23,48.4,8.7
