"nuts2_code","year","fertility","density","GWP","air_pollutant","pollutant_av"
"FRG0",2018,1.86,117.7,"1541,619266","O3",4639.7
"FRG0",2018,1.86,117.7,"1541,619266","NO2",8.6
"FRG0",2018,1.86,117.7,"1541,619266","PM2.5",9.3
"FRG0",2018,1.86,117.7,"1541,619266","PM2.5",9.3
"FRG0",2018,1.86,117.7,"1541,619266","O3",4639.7
"FRG0",2018,1.86,117.7,"1541,619266","NO2",8.6
"FRH0",2018,1.79,122,"20516,23835","PM2.5",9
"FRH0",2018,1.79,122,"20516,23835","NO2",7.9
"FRH0",2018,1.79,122,"20516,23835","O3",4252
"FRH0",2018,1.79,122,"20516,23835","O3",4252
"FRH0",2018,1.79,122,"20516,23835","NO2",7.9
"FRH0",2018,1.79,122,"20516,23835","PM2.5",9
"FRH0",2018,1.79,122,"4414,610967","PM2.5",9
"FRH0",2018,1.79,122,"4414,610967","NO2",7.9
"FRH0",2018,1.79,122,"4414,610967","O3",4252
"FRH0",2018,1.79,122,"4414,610967","O3",4252
"FRH0",2018,1.79,122,"4414,610967","NO2",7.9
"FRH0",2018,1.79,122,"4414,610967","PM2.5",9
"FRH0",2018,1.79,122,"389,5309237","PM2.5",9
"FRH0",2018,1.79,122,"389,5309237","NO2",7.9
"FRH0",2018,1.79,122,"389,5309237","O3",4252
"FRH0",2018,1.79,122,"389,5309237","O3",4252
"FRH0",2018,1.79,122,"389,5309237","NO2",7.9
"FRH0",2018,1.79,122,"389,5309237","PM2.5",9
"FRH0",2018,1.79,122,"35,18625533","PM2.5",9
"FRH0",2018,1.79,122,"35,18625533","NO2",7.9
"FRH0",2018,1.79,122,"35,18625533","O3",4252
"FRH0",2018,1.79,122,"35,18625533","O3",4252
"FRH0",2018,1.79,122,"35,18625533","NO2",7.9
"FRH0",2018,1.79,122,"35,18625533","PM2.5",9
"FRH0",2018,1.79,122,"2640,235713","PM2.5",9
"FRH0",2018,1.79,122,"2640,235713","NO2",7.9
"FRH0",2018,1.79,122,"2640,235713","O3",4252
"FRH0",2018,1.79,122,"2640,235713","O3",4252
"FRH0",2018,1.79,122,"2640,235713","NO2",7.9
"FRH0",2018,1.79,122,"2640,235713","PM2.5",9
"FRH0",2018,1.79,122,"5517,419843","PM2.5",9
"FRH0",2018,1.79,122,"5517,419843","NO2",7.9
"FRH0",2018,1.79,122,"5517,419843","O3",4252
"FRH0",2018,1.79,122,"5517,419843","O3",4252
"FRH0",2018,1.79,122,"5517,419843","NO2",7.9
"FRH0",2018,1.79,122,"5517,419843","PM2.5",9
"FRH0",2018,1.79,122,"930,5928451","PM2.5",9
"FRH0",2018,1.79,122,"930,5928451","NO2",7.9
"FRH0",2018,1.79,122,"930,5928451","O3",4252
"FRH0",2018,1.79,122,"930,5928451","O3",4252
"FRH0",2018,1.79,122,"930,5928451","NO2",7.9
"FRH0",2018,1.79,122,"930,5928451","PM2.5",9
"FRI1",2018,1.64,83.4,"2919,650413","O3",4646.4
"FRI1",2018,1.64,83.4,"2919,650413","NO2",10.1
"FRI1",2018,1.64,83.4,"2919,650413","O3",4646.4
"FRI1",2018,1.64,83.4,"2919,650413","NO2",10.1
"FRI1",2018,1.64,83.4,"2919,650413","PM2.5",8.7
"FRI1",2018,1.64,83.4,"2919,650413","PM2.5",8.7
"FRI1",2018,1.64,83.4,"4158,791452","O3",4646.4
"FRI1",2018,1.64,83.4,"4158,791452","NO2",10.1
"FRI1",2018,1.64,83.4,"4158,791452","O3",4646.4
"FRI1",2018,1.64,83.4,"4158,791452","NO2",10.1
"FRI1",2018,1.64,83.4,"4158,791452","PM2.5",8.7
"FRI1",2018,1.64,83.4,"4158,791452","PM2.5",8.7
"FRI1",2018,1.64,83.4,"307,3626039","O3",4646.4
"FRI1",2018,1.64,83.4,"307,3626039","NO2",10.1
"FRI1",2018,1.64,83.4,"307,3626039","O3",4646.4
"FRI1",2018,1.64,83.4,"307,3626039","NO2",10.1
"FRI1",2018,1.64,83.4,"307,3626039","PM2.5",8.7
"FRI1",2018,1.64,83.4,"307,3626039","PM2.5",8.7
"FRI1",2018,1.64,83.4,"45,06995028","O3",4646.4
"FRI1",2018,1.64,83.4,"45,06995028","NO2",10.1
"FRI1",2018,1.64,83.4,"45,06995028","O3",4646.4
"FRI1",2018,1.64,83.4,"45,06995028","NO2",10.1
"FRI1",2018,1.64,83.4,"45,06995028","PM2.5",8.7
"FRI1",2018,1.64,83.4,"45,06995028","PM2.5",8.7
"FRI1",2018,1.64,83.4,"4583,197838","O3",4646.4
"FRI1",2018,1.64,83.4,"4583,197838","NO2",10.1
"FRI1",2018,1.64,83.4,"4583,197838","O3",4646.4
"FRI1",2018,1.64,83.4,"4583,197838","NO2",10.1
"FRI1",2018,1.64,83.4,"4583,197838","PM2.5",8.7
"FRI1",2018,1.64,83.4,"4583,197838","PM2.5",8.7
"FRI1",2018,1.64,83.4,"7490,565296","O3",4646.4
"FRI1",2018,1.64,83.4,"7490,565296","NO2",10.1
"FRI1",2018,1.64,83.4,"7490,565296","O3",4646.4
"FRI1",2018,1.64,83.4,"7490,565296","NO2",10.1
"FRI1",2018,1.64,83.4,"7490,565296","PM2.5",8.7
"FRI1",2018,1.64,83.4,"7490,565296","PM2.5",8.7
"FRI1",2018,1.64,83.4,"879,9919281","O3",4646.4
"FRI1",2018,1.64,83.4,"879,9919281","NO2",10.1
"FRI1",2018,1.64,83.4,"879,9919281","O3",4646.4
"FRI1",2018,1.64,83.4,"879,9919281","NO2",10.1
"FRI1",2018,1.64,83.4,"879,9919281","PM2.5",8.7
"FRI1",2018,1.64,83.4,"879,9919281","PM2.5",8.7
"FRI2",2018,1.69,43,"1477,934336","NO2",8.7
"FRI2",2018,1.69,43,"1477,934336","NO2",8.7
"FRI2",2018,1.69,43,"1477,934336","O3",5403.1
"FRI2",2018,1.69,43,"1477,934336","PM2.5",7.4
"FRI2",2018,1.69,43,"1477,934336","O3",5403.1
"FRI2",2018,1.69,43,"1477,934336","PM2.5",7.4
"FRI2",2018,1.69,43,"957,7942262","NO2",8.7
"FRI2",2018,1.69,43,"957,7942262","NO2",8.7
"FRI2",2018,1.69,43,"957,7942262","O3",5403.1
"FRI2",2018,1.69,43,"957,7942262","PM2.5",7.4
"FRI2",2018,1.69,43,"957,7942262","O3",5403.1
"FRI2",2018,1.69,43,"957,7942262","PM2.5",7.4
"FRI2",2018,1.69,43,"57,72863891","NO2",8.7
"FRI2",2018,1.69,43,"57,72863891","NO2",8.7
"FRI2",2018,1.69,43,"57,72863891","O3",5403.1
"FRI2",2018,1.69,43,"57,72863891","PM2.5",7.4
"FRI2",2018,1.69,43,"57,72863891","O3",5403.1
"FRI2",2018,1.69,43,"57,72863891","PM2.5",7.4
"FRI2",2018,1.69,43,"25,89720524","NO2",8.7
"FRI2",2018,1.69,43,"25,89720524","NO2",8.7
"FRI2",2018,1.69,43,"25,89720524","O3",5403.1
"FRI2",2018,1.69,43,"25,89720524","PM2.5",7.4
"FRI2",2018,1.69,43,"25,89720524","O3",5403.1
"FRI2",2018,1.69,43,"25,89720524","PM2.5",7.4
"FRI2",2018,1.69,43,"744,4654427","NO2",8.7
"FRI2",2018,1.69,43,"744,4654427","NO2",8.7
"FRI2",2018,1.69,43,"744,4654427","O3",5403.1
"FRI2",2018,1.69,43,"744,4654427","PM2.5",7.4
"FRI2",2018,1.69,43,"744,4654427","O3",5403.1
"FRI2",2018,1.69,43,"744,4654427","PM2.5",7.4
"FRI2",2018,1.69,43,"2788,582782","NO2",8.7
"FRI2",2018,1.69,43,"2788,582782","NO2",8.7
"FRI2",2018,1.69,43,"2788,582782","O3",5403.1
"FRI2",2018,1.69,43,"2788,582782","PM2.5",7.4
"FRI2",2018,1.69,43,"2788,582782","O3",5403.1
"FRI2",2018,1.69,43,"2788,582782","PM2.5",7.4
"FRI2",2018,1.69,43,"135,7690144","NO2",8.7
"FRI2",2018,1.69,43,"135,7690144","NO2",8.7
"FRI2",2018,1.69,43,"135,7690144","O3",5403.1
"FRI2",2018,1.69,43,"135,7690144","PM2.5",7.4
"FRI2",2018,1.69,43,"135,7690144","O3",5403.1
"FRI2",2018,1.69,43,"135,7690144","PM2.5",7.4
"FRI3",2018,1.69,69.9,"3627,950013","PM2.5",8.9
"FRI3",2018,1.69,69.9,"3627,950013","O3",4651.3
"FRI3",2018,1.69,69.9,"3627,950013","NO2",8.1
"FRI3",2018,1.69,69.9,"3627,950013","NO2",8.1
"FRI3",2018,1.69,69.9,"3627,950013","O3",4651.3
"FRI3",2018,1.69,69.9,"3627,950013","PM2.5",8.9
"FRI3",2018,1.69,69.9,"2323,728911","PM2.5",8.9
"FRI3",2018,1.69,69.9,"2323,728911","O3",4651.3
"FRI3",2018,1.69,69.9,"2323,728911","NO2",8.1
"FRI3",2018,1.69,69.9,"2323,728911","NO2",8.1
"FRI3",2018,1.69,69.9,"2323,728911","O3",4651.3
"FRI3",2018,1.69,69.9,"2323,728911","PM2.5",8.9
"FRI3",2018,1.69,69.9,"12,91594457","PM2.5",8.9
"FRI3",2018,1.69,69.9,"12,91594457","O3",4651.3
"FRI3",2018,1.69,69.9,"12,91594457","NO2",8.1
"FRI3",2018,1.69,69.9,"12,91594457","NO2",8.1
"FRI3",2018,1.69,69.9,"12,91594457","O3",4651.3
"FRI3",2018,1.69,69.9,"12,91594457","PM2.5",8.9
"FRI3",2018,1.69,69.9,"36,76845224","PM2.5",8.9
"FRI3",2018,1.69,69.9,"36,76845224","O3",4651.3
"FRI3",2018,1.69,69.9,"36,76845224","NO2",8.1
"FRI3",2018,1.69,69.9,"36,76845224","NO2",8.1
"FRI3",2018,1.69,69.9,"36,76845224","O3",4651.3
"FRI3",2018,1.69,69.9,"36,76845224","PM2.5",8.9
"FRI3",2018,1.69,69.9,"3601,194466","PM2.5",8.9
"FRI3",2018,1.69,69.9,"3601,194466","O3",4651.3
"FRI3",2018,1.69,69.9,"3601,194466","NO2",8.1
"FRI3",2018,1.69,69.9,"3601,194466","NO2",8.1
"FRI3",2018,1.69,69.9,"3601,194466","O3",4651.3
"FRI3",2018,1.69,69.9,"3601,194466","PM2.5",8.9
"FRI3",2018,1.69,69.9,"5143,479227","PM2.5",8.9
"FRI3",2018,1.69,69.9,"5143,479227","O3",4651.3
"FRI3",2018,1.69,69.9,"5143,479227","NO2",8.1
"FRI3",2018,1.69,69.9,"5143,479227","NO2",8.1
"FRI3",2018,1.69,69.9,"5143,479227","O3",4651.3
"FRI3",2018,1.69,69.9,"5143,479227","PM2.5",8.9
"FRI3",2018,1.69,69.9,"635,2175707","PM2.5",8.9
"FRI3",2018,1.69,69.9,"635,2175707","O3",4651.3
"FRI3",2018,1.69,69.9,"635,2175707","NO2",8.1
"FRI3",2018,1.69,69.9,"635,2175707","NO2",8.1
"FRI3",2018,1.69,69.9,"635,2175707","O3",4651.3
"FRI3",2018,1.69,69.9,"635,2175707","PM2.5",8.9
"FRJ1",2018,1.79,103.8,"910,3128014","O3",6759.7
"FRJ1",2018,1.79,103.8,"910,3128014","NO2",13.4
"FRJ1",2018,1.79,103.8,"910,3128014","O3",6759.7
"FRJ1",2018,1.79,103.8,"910,3128014","PM2.5",8.6
"FRJ1",2018,1.79,103.8,"910,3128014","NO2",13.4
"FRJ1",2018,1.79,103.8,"910,3128014","PM2.5",8.6
"FRJ1",2018,1.79,103.8,"3311,151844","O3",6759.7
"FRJ1",2018,1.79,103.8,"3311,151844","NO2",13.4
"FRJ1",2018,1.79,103.8,"3311,151844","O3",6759.7
"FRJ1",2018,1.79,103.8,"3311,151844","PM2.5",8.6
"FRJ1",2018,1.79,103.8,"3311,151844","NO2",13.4
"FRJ1",2018,1.79,103.8,"3311,151844","PM2.5",8.6
"FRJ1",2018,1.79,103.8,"13,36656366","O3",6759.7
"FRJ1",2018,1.79,103.8,"13,36656366","NO2",13.4
"FRJ1",2018,1.79,103.8,"13,36656366","O3",6759.7
"FRJ1",2018,1.79,103.8,"13,36656366","PM2.5",8.6
"FRJ1",2018,1.79,103.8,"13,36656366","NO2",13.4
"FRJ1",2018,1.79,103.8,"13,36656366","PM2.5",8.6
"FRJ1",2018,1.79,103.8,"28,79649759","O3",6759.7
"FRJ1",2018,1.79,103.8,"28,79649759","NO2",13.4
"FRJ1",2018,1.79,103.8,"28,79649759","O3",6759.7
"FRJ1",2018,1.79,103.8,"28,79649759","PM2.5",8.6
"FRJ1",2018,1.79,103.8,"28,79649759","NO2",13.4
"FRJ1",2018,1.79,103.8,"28,79649759","PM2.5",8.6
"FRJ1",2018,1.79,103.8,"3283,634041","O3",6759.7
"FRJ1",2018,1.79,103.8,"3283,634041","NO2",13.4
"FRJ1",2018,1.79,103.8,"3283,634041","O3",6759.7
"FRJ1",2018,1.79,103.8,"3283,634041","PM2.5",8.6
"FRJ1",2018,1.79,103.8,"3283,634041","NO2",13.4
"FRJ1",2018,1.79,103.8,"3283,634041","PM2.5",8.6
"FRJ1",2018,1.79,103.8,"6257,601543","O3",6759.7
"FRJ1",2018,1.79,103.8,"6257,601543","NO2",13.4
"FRJ1",2018,1.79,103.8,"6257,601543","O3",6759.7
"FRJ1",2018,1.79,103.8,"6257,601543","PM2.5",8.6
"FRJ1",2018,1.79,103.8,"6257,601543","NO2",13.4
"FRJ1",2018,1.79,103.8,"6257,601543","PM2.5",8.6
"FRJ1",2018,1.79,103.8,"2065,71252","O3",6759.7
"FRJ1",2018,1.79,103.8,"2065,71252","NO2",13.4
"FRJ1",2018,1.79,103.8,"2065,71252","O3",6759.7
"FRJ1",2018,1.79,103.8,"2065,71252","PM2.5",8.6
"FRJ1",2018,1.79,103.8,"2065,71252","NO2",13.4
"FRJ1",2018,1.79,103.8,"2065,71252","PM2.5",8.6
"FRJ2",2018,1.68,67.5,"3742,980163","NO2",10.6
"FRJ2",2018,1.68,67.5,"3742,980163","NO2",10.6
"FRJ2",2018,1.68,67.5,"3742,980163","O3",5251.4
"FRJ2",2018,1.68,67.5,"3742,980163","O3",5251.4
"FRJ2",2018,1.68,67.5,"3742,980163","PM2.5",8.4
"FRJ2",2018,1.68,67.5,"3742,980163","PM2.5",8.4
"FRJ2",2018,1.68,67.5,"3816,288142","NO2",10.6
"FRJ2",2018,1.68,67.5,"3816,288142","NO2",10.6
"FRJ2",2018,1.68,67.5,"3816,288142","O3",5251.4
"FRJ2",2018,1.68,67.5,"3816,288142","O3",5251.4
"FRJ2",2018,1.68,67.5,"3816,288142","PM2.5",8.4
"FRJ2",2018,1.68,67.5,"3816,288142","PM2.5",8.4
"FRJ2",2018,1.68,67.5,"69,63232904","NO2",10.6
"FRJ2",2018,1.68,67.5,"69,63232904","NO2",10.6
"FRJ2",2018,1.68,67.5,"69,63232904","O3",5251.4
"FRJ2",2018,1.68,67.5,"69,63232904","O3",5251.4
"FRJ2",2018,1.68,67.5,"69,63232904","PM2.5",8.4
"FRJ2",2018,1.68,67.5,"69,63232904","PM2.5",8.4
"FRJ2",2018,1.68,67.5,"49,41418206","NO2",10.6
"FRJ2",2018,1.68,67.5,"49,41418206","NO2",10.6
"FRJ2",2018,1.68,67.5,"49,41418206","O3",5251.4
"FRJ2",2018,1.68,67.5,"49,41418206","O3",5251.4
"FRJ2",2018,1.68,67.5,"49,41418206","PM2.5",8.4
"FRJ2",2018,1.68,67.5,"49,41418206","PM2.5",8.4
"FRJ2",2018,1.68,67.5,"3621,440104","NO2",10.6
"FRJ2",2018,1.68,67.5,"3621,440104","NO2",10.6
"FRJ2",2018,1.68,67.5,"3621,440104","O3",5251.4
"FRJ2",2018,1.68,67.5,"3621,440104","O3",5251.4
"FRJ2",2018,1.68,67.5,"3621,440104","PM2.5",8.4
"FRJ2",2018,1.68,67.5,"3621,440104","PM2.5",8.4
"FRJ2",2018,1.68,67.5,"7579,843774","NO2",10.6
"FRJ2",2018,1.68,67.5,"7579,843774","NO2",10.6
"FRJ2",2018,1.68,67.5,"7579,843774","O3",5251.4
"FRJ2",2018,1.68,67.5,"7579,843774","O3",5251.4
"FRJ2",2018,1.68,67.5,"7579,843774","PM2.5",8.4
"FRJ2",2018,1.68,67.5,"7579,843774","PM2.5",8.4
"FRJ2",2018,1.68,67.5,"821,0769228","NO2",10.6
"FRJ2",2018,1.68,67.5,"821,0769228","NO2",10.6
"FRJ2",2018,1.68,67.5,"821,0769228","O3",5251.4
"FRJ2",2018,1.68,67.5,"821,0769228","O3",5251.4
"FRJ2",2018,1.68,67.5,"821,0769228","PM2.5",8.4
"FRJ2",2018,1.68,67.5,"821,0769228","PM2.5",8.4
"FRK1",2018,1.76,52.5,"2612,89454","PM2.5",7.6
"FRK1",2018,1.76,52.5,"2612,89454","O3",6238.3
"FRK1",2018,1.76,52.5,"2612,89454","PM2.5",7.6
"FRK1",2018,1.76,52.5,"2612,89454","NO2",10.7
"FRK1",2018,1.76,52.5,"2612,89454","O3",6238.3
"FRK1",2018,1.76,52.5,"2612,89454","NO2",10.7
"FRK1",2018,1.76,52.5,"1774,941729","PM2.5",7.6
"FRK1",2018,1.76,52.5,"1774,941729","O3",6238.3
"FRK1",2018,1.76,52.5,"1774,941729","PM2.5",7.6
"FRK1",2018,1.76,52.5,"1774,941729","NO2",10.7
"FRK1",2018,1.76,52.5,"1774,941729","O3",6238.3
"FRK1",2018,1.76,52.5,"1774,941729","NO2",10.7
"FRK1",2018,1.76,52.5,"529,8163461","PM2.5",7.6
"FRK1",2018,1.76,52.5,"529,8163461","O3",6238.3
"FRK1",2018,1.76,52.5,"529,8163461","PM2.5",7.6
"FRK1",2018,1.76,52.5,"529,8163461","NO2",10.7
"FRK1",2018,1.76,52.5,"529,8163461","O3",6238.3
"FRK1",2018,1.76,52.5,"529,8163461","NO2",10.7
"FRK1",2018,1.76,52.5,"38,47438587","PM2.5",7.6
"FRK1",2018,1.76,52.5,"38,47438587","O3",6238.3
"FRK1",2018,1.76,52.5,"38,47438587","PM2.5",7.6
"FRK1",2018,1.76,52.5,"38,47438587","NO2",10.7
"FRK1",2018,1.76,52.5,"38,47438587","O3",6238.3
"FRK1",2018,1.76,52.5,"38,47438587","NO2",10.7
"FRK1",2018,1.76,52.5,"1456,528169","PM2.5",7.6
"FRK1",2018,1.76,52.5,"1456,528169","O3",6238.3
"FRK1",2018,1.76,52.5,"1456,528169","PM2.5",7.6
"FRK1",2018,1.76,52.5,"1456,528169","NO2",10.7
"FRK1",2018,1.76,52.5,"1456,528169","O3",6238.3
"FRK1",2018,1.76,52.5,"1456,528169","NO2",10.7
"FRK1",2018,1.76,52.5,"4434,567375","PM2.5",7.6
"FRK1",2018,1.76,52.5,"4434,567375","O3",6238.3
"FRK1",2018,1.76,52.5,"4434,567375","PM2.5",7.6
"FRK1",2018,1.76,52.5,"4434,567375","NO2",10.7
"FRK1",2018,1.76,52.5,"4434,567375","O3",6238.3
"FRK1",2018,1.76,52.5,"4434,567375","NO2",10.7
"FRK1",2018,1.76,52.5,"496,7946967","PM2.5",7.6
"FRK1",2018,1.76,52.5,"496,7946967","O3",6238.3
"FRK1",2018,1.76,52.5,"496,7946967","PM2.5",7.6
"FRK1",2018,1.76,52.5,"496,7946967","NO2",10.7
"FRK1",2018,1.76,52.5,"496,7946967","O3",6238.3
"FRK1",2018,1.76,52.5,"496,7946967","NO2",10.7
"FRK2",2018,1.88,150.2,"3196,205066","NO2",17
"FRK2",2018,1.88,150.2,"3196,205066","PM2.5",10
"FRK2",2018,1.88,150.2,"3196,205066","O3",6742.6
"FRK2",2018,1.88,150.2,"3196,205066","NO2",17
"FRK2",2018,1.88,150.2,"3196,205066","O3",6742.6
"FRK2",2018,1.88,150.2,"3196,205066","PM2.5",10
"FRK2",2018,1.88,150.2,"8193,283873","NO2",17
"FRK2",2018,1.88,150.2,"8193,283873","PM2.5",10
"FRK2",2018,1.88,150.2,"8193,283873","O3",6742.6
"FRK2",2018,1.88,150.2,"8193,283873","NO2",17
"FRK2",2018,1.88,150.2,"8193,283873","O3",6742.6
"FRK2",2018,1.88,150.2,"8193,283873","PM2.5",10
"FRK2",2018,1.88,150.2,"440,2393098","NO2",17
"FRK2",2018,1.88,150.2,"440,2393098","PM2.5",10
"FRK2",2018,1.88,150.2,"440,2393098","O3",6742.6
"FRK2",2018,1.88,150.2,"440,2393098","NO2",17
"FRK2",2018,1.88,150.2,"440,2393098","O3",6742.6
"FRK2",2018,1.88,150.2,"440,2393098","PM2.5",10
"FRK2",2018,1.88,150.2,"61,90502274","NO2",17
"FRK2",2018,1.88,150.2,"61,90502274","PM2.5",10
"FRK2",2018,1.88,150.2,"61,90502274","O3",6742.6
"FRK2",2018,1.88,150.2,"61,90502274","NO2",17
"FRK2",2018,1.88,150.2,"61,90502274","O3",6742.6
"FRK2",2018,1.88,150.2,"61,90502274","PM2.5",10
"FRK2",2018,1.88,150.2,"9755,755471","NO2",17
"FRK2",2018,1.88,150.2,"9755,755471","PM2.5",10
"FRK2",2018,1.88,150.2,"9755,755471","O3",6742.6
"FRK2",2018,1.88,150.2,"9755,755471","NO2",17
"FRK2",2018,1.88,150.2,"9755,755471","O3",6742.6
"FRK2",2018,1.88,150.2,"9755,755471","PM2.5",10
"FRK2",2018,1.88,150.2,"11166,61297","NO2",17
"FRK2",2018,1.88,150.2,"11166,61297","PM2.5",10
"FRK2",2018,1.88,150.2,"11166,61297","O3",6742.6
"FRK2",2018,1.88,150.2,"11166,61297","NO2",17
"FRK2",2018,1.88,150.2,"11166,61297","O3",6742.6
"FRK2",2018,1.88,150.2,"11166,61297","PM2.5",10
"FRK2",2018,1.88,150.2,"2177,784086","NO2",17
"FRK2",2018,1.88,150.2,"2177,784086","PM2.5",10
"FRK2",2018,1.88,150.2,"2177,784086","O3",6742.6
"FRK2",2018,1.88,150.2,"2177,784086","NO2",17
"FRK2",2018,1.88,150.2,"2177,784086","O3",6742.6
"FRK2",2018,1.88,150.2,"2177,784086","PM2.5",10
"FRL0",2018,1.96,162,"1668,233791","PM2.5",11.3
"FRL0",2018,1.96,162,"1668,233791","PM2.5",11.3
"FRL0",2018,1.96,162,"1668,233791","NO2",18.6
"FRL0",2018,1.96,162,"1668,233791","O3",7679.3
"FRL0",2018,1.96,162,"1668,233791","NO2",18.6
"FRL0",2018,1.96,162,"1668,233791","O3",7679.3
"FRL0",2018,1.96,162,"5727,332998","PM2.5",11.3
"FRL0",2018,1.96,162,"5727,332998","PM2.5",11.3
"FRL0",2018,1.96,162,"5727,332998","NO2",18.6
"FRL0",2018,1.96,162,"5727,332998","O3",7679.3
"FRL0",2018,1.96,162,"5727,332998","NO2",18.6
"FRL0",2018,1.96,162,"5727,332998","O3",7679.3
"FRL0",2018,1.96,162,"5365,126992","PM2.5",11.3
"FRL0",2018,1.96,162,"5365,126992","PM2.5",11.3
"FRL0",2018,1.96,162,"5365,126992","NO2",18.6
"FRL0",2018,1.96,162,"5365,126992","O3",7679.3
"FRL0",2018,1.96,162,"5365,126992","NO2",18.6
"FRL0",2018,1.96,162,"5365,126992","O3",7679.3
"FRL0",2018,1.96,162,"34,34209147","PM2.5",11.3
"FRL0",2018,1.96,162,"34,34209147","PM2.5",11.3
"FRL0",2018,1.96,162,"34,34209147","NO2",18.6
"FRL0",2018,1.96,162,"34,34209147","O3",7679.3
"FRL0",2018,1.96,162,"34,34209147","NO2",18.6
"FRL0",2018,1.96,162,"34,34209147","O3",7679.3
"FRL0",2018,1.96,162,"9328,870881","PM2.5",11.3
"FRL0",2018,1.96,162,"9328,870881","PM2.5",11.3
"FRL0",2018,1.96,162,"9328,870881","NO2",18.6
"FRL0",2018,1.96,162,"9328,870881","O3",7679.3
"FRL0",2018,1.96,162,"9328,870881","NO2",18.6
"FRL0",2018,1.96,162,"9328,870881","O3",7679.3
"FRL0",2018,1.96,162,"6852,956401","PM2.5",11.3
"FRL0",2018,1.96,162,"6852,956401","PM2.5",11.3
"FRL0",2018,1.96,162,"6852,956401","NO2",18.6
"FRL0",2018,1.96,162,"6852,956401","O3",7679.3
"FRL0",2018,1.96,162,"6852,956401","NO2",18.6
"FRL0",2018,1.96,162,"6852,956401","O3",7679.3
"FRL0",2018,1.96,162,"1957,006064","PM2.5",11.3
"FRL0",2018,1.96,162,"1957,006064","PM2.5",11.3
"FRL0",2018,1.96,162,"1957,006064","NO2",18.6
"FRL0",2018,1.96,162,"1957,006064","O3",7679.3
"FRL0",2018,1.96,162,"1957,006064","NO2",18.6
"FRL0",2018,1.96,162,"1957,006064","O3",7679.3
"FRM0",2018,1.42,39.2,"144,631658","O3",6289.6
"FRM0",2018,1.42,39.2,"144,631658","NO2",9.6
"FRM0",2018,1.42,39.2,"144,631658","O3",6289.6
"FRM0",2018,1.42,39.2,"144,631658","PM2.5",8.4
"FRM0",2018,1.42,39.2,"144,631658","NO2",9.6
"FRM0",2018,1.42,39.2,"144,631658","PM2.5",8.4
"FRM0",2018,1.42,39.2,"416,923683","O3",6289.6
"FRM0",2018,1.42,39.2,"416,923683","NO2",9.6
"FRM0",2018,1.42,39.2,"416,923683","O3",6289.6
"FRM0",2018,1.42,39.2,"416,923683","PM2.5",8.4
"FRM0",2018,1.42,39.2,"416,923683","NO2",9.6
"FRM0",2018,1.42,39.2,"416,923683","PM2.5",8.4
"FRM0",2018,1.42,39.2,"594,1009814","O3",6289.6
"FRM0",2018,1.42,39.2,"594,1009814","NO2",9.6
"FRM0",2018,1.42,39.2,"594,1009814","O3",6289.6
"FRM0",2018,1.42,39.2,"594,1009814","PM2.5",8.4
"FRM0",2018,1.42,39.2,"594,1009814","NO2",9.6
"FRM0",2018,1.42,39.2,"594,1009814","PM2.5",8.4
"FRM0",2018,1.42,39.2,"8,137154264","O3",6289.6
"FRM0",2018,1.42,39.2,"8,137154264","NO2",9.6
"FRM0",2018,1.42,39.2,"8,137154264","O3",6289.6
"FRM0",2018,1.42,39.2,"8,137154264","PM2.5",8.4
"FRM0",2018,1.42,39.2,"8,137154264","NO2",9.6
"FRM0",2018,1.42,39.2,"8,137154264","PM2.5",8.4
"FRM0",2018,1.42,39.2,"177,7516157","O3",6289.6
"FRM0",2018,1.42,39.2,"177,7516157","NO2",9.6
"FRM0",2018,1.42,39.2,"177,7516157","O3",6289.6
"FRM0",2018,1.42,39.2,"177,7516157","PM2.5",8.4
"FRM0",2018,1.42,39.2,"177,7516157","NO2",9.6
"FRM0",2018,1.42,39.2,"177,7516157","PM2.5",8.4
"FRM0",2018,1.42,39.2,"789,2053429","O3",6289.6
"FRM0",2018,1.42,39.2,"789,2053429","NO2",9.6
"FRM0",2018,1.42,39.2,"789,2053429","O3",6289.6
"FRM0",2018,1.42,39.2,"789,2053429","PM2.5",8.4
"FRM0",2018,1.42,39.2,"789,2053429","NO2",9.6
"FRM0",2018,1.42,39.2,"789,2053429","PM2.5",8.4
"FRM0",2018,1.42,39.2,"93,06849804","O3",6289.6
"FRM0",2018,1.42,39.2,"93,06849804","NO2",9.6
"FRM0",2018,1.42,39.2,"93,06849804","O3",6289.6
"FRM0",2018,1.42,39.2,"93,06849804","PM2.5",8.4
"FRM0",2018,1.42,39.2,"93,06849804","NO2",9.6
"FRM0",2018,1.42,39.2,"93,06849804","PM2.5",8.4
"EL30",2018,1.36,989.8,"71,96034804","PM2.5",18.5
"EL30",2018,1.36,989.8,"71,96034804","O3",7986.8
"EL30",2018,1.36,989.8,"71,96034804","O3",7986.8
"EL30",2018,1.36,989.8,"71,96034804","NO2",30.6
"EL30",2018,1.36,989.8,"71,96034804","PM2.5",18.5
"EL30",2018,1.36,989.8,"71,96034804","NO2",30.6
"EL30",2018,1.36,989.8,"1950,26747","PM2.5",18.5
"EL30",2018,1.36,989.8,"1950,26747","O3",7986.8
"EL30",2018,1.36,989.8,"1950,26747","O3",7986.8
"EL30",2018,1.36,989.8,"1950,26747","NO2",30.6
